2017-11-30 04:54:48,c73201a7ab8b3396710f6a87178749d6d93f6c81,eclipse/orion.client,master,34.451,37465,0,0,0,1,0,0,9,0,0.0,1.0,0.0,0.333,2.0
2017-11-30 04:16:15,c19567a49b6b1686d5caed6d8491d07ed63befa7,eclipse/orion.client,master,34.458,37465,0,0,0,1,0,0,22,0,0,0,0,0.0,0.0
2017-11-30 03:20:31,571830ccb91b06543d823f430c38db15cdf54e44,eclipse/orion.client,master,34.451,37465,0,1,0,0,18,0,315,100.0,0.202,0.583,0.94,0.575,0.583
2017-11-28 23:11:09,86b25763f8016b7fa76c67c85f55dd70f626e023,eclipse/orion.client,master,34.458,37465,0,0,0,1,0,0,3,0,0,0,0,0.0,0.0
2017-11-28 22:02:02,272a7c513490545ec55897e00b3b5423250e9bf5,eclipse/orion.client,master,34.451,37465,0,1,0,0,2,0,0,100.0,0,0,0,0.0,0.0
2017-11-28 15:07:22,d21e483e672bc49821c55958127d89110008b70d,eclipse/orion.client,master,34.462,37465,0,1,0,0,9,0,0,33.333,1.0,1.0,1.0,1.0,1.296
2017-11-27 17:41:04,420b32101bc358db33ccc0604acbe6421c8317e3,eclipse/orion.client,master,34.44,37461,0,0,0,1,0,0,18,0,0.778,0.778,1.0,0.852,1.383
2017-11-27 15:52:35,2374a938da389feb9f7f2bee5be61da1f3e05b0c,eclipse/orion.client,master,34.443,37461,0,1,0,0,28,0,2,72.727,1.0,1.0,1.0,1.0,1.02
2017-11-24 23:01:41,b2e56157e3ced7b371651090e7261491e677a271,eclipse/orion.client,master,34.435,37458,0,1,0,0,3,0,0,0,1.0,1.0,1.0,1.0,2.0
2017-11-24 04:42:56,75d070cb01469568e1e5a3c2cff9628a67bbd3c1,eclipse/orion.client,master,34.433,37460,0,1,0,0,2,0,0,100.0,0,0,0,0.0,0.0
2017-11-24 02:52:33,38dae3bcdf36a0b9163d226d668099a161636336,eclipse/orion.client,master,34.433,37460,0,1,0,0,0,0,2,0,0,0,0,0.0,0.0
2017-11-24 02:08:13,cacf72a8193757b4d68124d69fe11dc3dc4e9f79,eclipse/orion.client,master,34.433,37460,0,0,0,1,0,0,84,0,0.0,0.0,0.571,0.19,0.0
2017-11-24 00:53:23,58f7f63d9f7acb0849338b6dbf97d562de307ecf,eclipse/orion.client,master,34.434,37464,0,0,0,1,0,0,2,0,0,0,0,0.0,0.0
2017-11-24 00:51:07,6d07a28a41cd0e6c0c0fe897139fd82a17f1b6f8,eclipse/orion.client,master,34.434,37464,0,1,0,0,21,0,0,0,1.0,1.0,0.941,0.98,2.0
2017-11-23 23:53:36,9a4daca24652abe69602bce8cda65b85ed6c3776,eclipse/orion.client,master,34.419,37475,0,0,0,1,0,0,2,0,0,0,0,0.0,0.0
2017-11-23 23:51:13,d6aba76cdeb04adb2e349b735f460d1aad62859d,eclipse/orion.client,master,34.416,37475,0,0,0,1,0,0,2,0,0,0,0,0.0,0.0
2017-11-23 23:35:44,a13c529b88b2fc26926b0e01f1c2cd99cffd588b,eclipse/orion.client,master,34.419,37475,0,0,0,1,0,0,4,0,0,0,0,0.0,0.0
2017-11-23 22:35:10,f56e26f6e6b269215035be84fffe294b6311a935,eclipse/orion.client,master,34.423,37475,0,0,0,1,0,0,2,0,0,0,0,0.0,0.0
2017-11-23 22:35:02,ea1530ca0339f3f60e271035c5bf916c148faf15,eclipse/orion.client,master,34.416,37475,0,0,0,1,0,0,2,0,0,0,0,0.0,0.0
2017-11-23 21:53:52,c548d93c1fbe9bf19564c17ffefcd40db05c05c4,eclipse/orion.client,master,34.433,37475,0,0,0,1,0,0,6,0,0,0,0,0.0,0.0
2017-11-23 21:07:49,c05acdf10dc9e6ece2e32f813ef3fb6913609c33,eclipse/orion.client,master,34.423,37475,0,0,0,1,0,0,4,0,0,0,0,0.0,0.0
2017-11-23 20:39:58,ae5552a6e35b30e877df34344889451085570869,eclipse/orion.client,master,34.423,37475,0,0,0,1,0,0,2,0,0,0,0,0.0,0.0
2017-11-23 20:37:09,e201f9c1187e6f4c342c063df6284ed9a68516f5,eclipse/orion.client,master,34.423,37475,0,0,0,1,0,0,15,0,0,0,0,0.0,0.0
2017-11-23 20:29:05,cd9f2ba318662cf36dcf632245f27f0e8ae5ff41,eclipse/orion.client,master,34.419,37475,0,0,0,1,0,0,12,0,0,0,0,0.0,0.0
2017-11-23 19:46:11,eebdb4333d78fb2973e3b16720868af6b363a20d,eclipse/orion.client,master,34.429,37475,0,0,0,1,0,0,35,0,0,0,0,0.0,0.0
2017-11-23 15:27:27,b47c70b228580eb4c9403c159160f763c40c6c62,eclipse/orion.client,master,34.423,37475,0,1,0,0,36,0,0,100.0,0.571,1.0,1.0,0.857,1.0
2017-11-23 01:21:54,559fd1fba2e2217e5e9eac72b290747ff36f9710,eclipse/orion.client,master,34.414,37470,0,1,0,0,41,0,0,84.615,1.0,1.0,1.0,1.0,1.004
2017-11-22 23:23:20,20d6d6ca20491ee073ad2e779b690e8df49b44e4,eclipse/orion.client,master,34.414,37464,0,1,0,0,79,0,8,100.0,1.0,0.0,0.0,0.333,0.0
2017-11-22 17:38:35,32764494a47a3282dca6ba8a0dfd1a62be9467e6,eclipse/orion.client,master,34.417,37476,0,1,0,0,54,0,0,5.556,0.438,0.438,0.438,0.438,0.599
2017-11-22 15:44:31,a19d6cfb8c083033d2d3d8ccba8380e319451b07,eclipse/orion.client,master,34.432,37466,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0
2017-11-17 22:13:59,4650ac050c7e1c5548372cdf46e5f8fef9fc9c6f,eclipse/orion.client,master,34.44,37450,0,0,0,1,0,0,2,0,0,0,0,0.0,0.0
2017-11-17 22:09:19,95ff7e46ec7ad33683eec4225fc9932885c4bffa,eclipse/orion.client,master,34.447,37450,0,1,0,0,9,0,0,66.667,1.0,1.0,0.0,0.667,1.037
2017-11-17 20:23:04,ff851ee4b9593a288e6c229bce6353daac0dc9d3,eclipse/orion.client,master,34.447,37452,0,1,0,0,66,0,170,76.19,0.993,1.0,1.0,0.998,1.013
2017-11-17 18:17:09,4e6e9affc94a6cc8781e2c561377bb63b806ef78,eclipse/orion.client,master,34.391,37447,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0
2017-11-16 22:34:21,20bedb2307078758df9820662384c1a7779c8f1c,eclipse/orion.client,master,34.384,37447,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0
2017-11-16 19:57:14,78f5c241403c13e912de303ec08df664d3cb31d7,eclipse/orion.client,master,34.403,37440,0,0,0,1,0,0,7,0,0.8,0.8,1.0,0.867,1.44
2017-11-16 16:04:22,91bd400227e7ef4af267b4ac499902aa11d2a5e7,eclipse/orion.client,master,34.39,37440,0,0,0,1,0,0,12,0,1.0,1.0,1.0,1.0,2.0
2017-11-16 14:13:57,fb91fa7e90824915f0a1a191c35f03dd442becab,eclipse/orion.client,master,34.39,37440,0,0,0,1,0,0,22,0,1.0,1.0,1.0,1.0,2.0
2017-11-15 17:31:53,733cb0911315494c62ff44600c88dd62f2a1b57b,eclipse/orion.client,master,34.393,37437,0,1,0,0,69,0,101,90.909,0.835,0.835,1.0,0.89,0.835
2017-11-14 22:49:53,28b424c90856703528147d0d4b79ed1b269ea1df,eclipse/orion.client,master,34.351,37394,0,1,0,0,15,0,5,50.0,0.5,1.0,0.833,0.778,1.125
2017-11-14 18:50:33,09382c40a585d0828f1f5ad226f99843bbca582c,eclipse/orion.client,master,34.344,37392,0,1,0,0,8,0,0,75.0,0,0,0,0.0,0.0
2017-11-14 18:39:01,714278e80c0e1fa617c62b3878f58be57f860906,eclipse/orion.client,master,34.343,37392,0,1,0,0,47,0,77,100.0,1.0,0.2,1.0,0.733,0.2
2017-11-14 17:19:19,7c16ff456f60cdd152828431e6a9294dab777d86,eclipse/orion.client,master,34.336,37394,0,1,0,0,2,0,23,0,0.542,0.958,0.958,0.819,1.877
2017-11-14 17:05:57,7a4212164d5e11684fb3a33991b5bbc2ca28bc4e,eclipse/orion.client,master,34.34,37394,0,1,0,0,21,0,0,0.0,0.0,0.833,1.0,0.611,1.528
2017-11-13 22:05:30,79d76bcf67b3232c048644d38a03e390d00e31dd,eclipse/orion.client,master,34.356,37382,0,0,0,1,0,0,3,0,1.0,1.0,1.0,1.0,2.0
2017-11-13 21:56:22,715741a9b02369918e891229239d9e6092e51855,eclipse/orion.client,master,34.356,37382,0,0,0,1,0,0,8,0,0,0,0,0.0,0.0
2017-11-13 21:07:50,d103097ef44ccbac875041f03bf873866b5d26b7,eclipse/orion.client,master,34.356,37382,0,0,0,1,0,0,18,0,1.0,1.0,1.0,1.0,2.0
2017-11-13 19:54:08,6805d7748c5c17853c1f5ed6bc9b3856159fc6d3,eclipse/orion.client,master,34.363,37382,0,0,0,1,0,0,48,0,0.75,0.875,1.0,0.875,1.641
2017-11-13 19:49:34,728d2bcaa2505e83b6c8347a9e0075e18fd5bdfd,eclipse/orion.client,master,34.363,37382,0,1,0,0,7,0,0,100.0,1.0,1.0,1.0,1.0,1.0
2017-11-10 15:40:23,adf0b006ccaaec1c24aeed8aa4bafe8238b32bca,eclipse/orion.client,master,34.295,37279,0,0,0,1,0,0,20,0,0.714,1.0,1.0,0.905,2.0
2017-11-10 15:23:54,3486ed576ef4f323db9dd66f2131cf6f119be7d8,eclipse/orion.client,master,34.288,37279,0,1,0,0,4,0,0,0,0,0,0,0.0,0.0
2017-11-09 22:08:59,064713945f386dd275ee610e8f7a11ce2b280f79,eclipse/orion.client,master,34.295,37279,0,1,0,0,48,0,339,34.783,0.71,0.796,0.948,0.818,0.971
2017-11-09 21:40:19,2e2e05447aa6983ccf4aae32030091e3495fae14,eclipse/orion.client,master,34.283,37257,0,1,0,0,4,0,0,0.0,0,0,0,0.0,0.0
2017-11-08 21:33:44,f685600643bce86f14494f38b0d40325b6a26001,eclipse/orion.client,master,34.291,37257,0,1,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-11-08 20:12:28,48b93eb5acf5b62bacdf1eeab2e3488e869e2ccc,eclipse/orion.client,master,34.291,37261,0,0,0,1,0,0,707,0,0.52,0.6,0.66,0.593,0.96
2017-11-08 19:44:33,10b5dd74b4b81be381af606ea3744a61949a2ee0,eclipse/orion.client,master,34.297,37261,0,1,0,0,6,0,65,0.0,1.0,1.0,0.714,0.905,2.0
2017-11-08 15:41:19,b82282a6ab3931358b1a943178b9c4e4b8689fad,eclipse/orion.client,master,34.302,37259,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
2017-11-07 20:49:46,df4771b35ceb1263d4276a5065e5866e5dd239d8,eclipse/orion.client,master,34.297,37256,0,1,0,0,2,0,81,0.0,0,0,0,0.0,0.0
2017-11-07 04:27:14,63c3cf27fba2b4792daeba9be6a13c8ded1f60bd,eclipse/orion.client,master,34.297,37256,0,1,0,0,2,0,0,100.0,0,0,0,0.0,0.0
2017-11-07 01:39:02,4fd39a0837dc412f9fe7c52eb96f2f9b30c309e3,eclipse/orion.client,master,34.302,37255,0,1,0,0,9,0,0,100.0,0,0,0,0.0,0.0
2017-11-06 19:46:03,97b315f2ec993e8c636469766415d493936b54f5,eclipse/orion.client,master,34.292,37252,0,0,0,1,0,0,2,0,0,0,0,0.0,0.0
2017-11-06 16:58:57,a61e31417742cca664740ffbea86fb6dd58b75a5,eclipse/orion.client,master,34.285,37252,0,0,0,1,0,0,2,0,0,0,0,0.0,0.0
2017-11-06 16:12:53,a6dab89ec09d38a82bf311d0e75cd2a10bf1feec,eclipse/orion.client,master,34.285,37252,0,1,0,0,4,0,0,0,0,0,0,0.0,0.0
2017-11-03 21:46:05,acabe3f82bd5ade9d42a41492998b5168d957e8e,eclipse/orion.client,master,34.282,37251,0,0,0,1,0,0,260,0,0.932,0.932,0.0,0.621,1.8
2017-11-03 20:46:00,dcd805517ff1df53a5454d45569acf217ef49280,eclipse/orion.client,master,34.285,37251,0,1,0,0,348,0,499,65.833,0.15,0.895,1.0,0.682,0.927
2017-11-03 18:34:43,bd2cb253e3d1e9093ef969b79e9a34be7786ddf8,eclipse/orion.client,master,34.195,37170,0,1,0,0,19,0,0,22.222,1.0,0,1.0,0.667,0.0
2017-11-03 14:56:31,3944f237d30693f05c8fc053fcd2303eec98a499,eclipse/orion.client,master,34.192,37170,0,1,0,0,219,0,4,8.0,0.967,0.967,1.0,0.978,1.694
2017-11-02 21:12:16,575eca09d8536d9009fcc4893918c77102b8603a,eclipse/orion.client,master,34.195,37165,0,1,0,0,6,0,0,100.0,1.0,1.0,0.0,0.667,1.0
2017-11-02 20:32:42,0b79b9cfb41efd70ad97e87b6e797819c6f927b6,eclipse/orion.client,master,34.194,37164,0,0,0,1,0,0,3,0,0,0,0,0.0,0.0
2017-11-02 17:49:30,e19c585e2c2a8a1298391fea1569f5d15bfdb5e8,eclipse/orion.client,master,34.19,37164,0,1,0,0,13,0,0,14.286,1.0,1.0,1.0,1.0,1.63
2017-11-02 15:27:46,8585fc53b0bc794eab902f33b32796d3bbee37f9,eclipse/orion.client,master,34.186,37162,0,0,0,1,0,0,74,0,0.333,0.333,0.4,0.356,0.444
2017-11-01 23:07:17,c5bdd0e00033e5ce89f31c3a2d0327c43ccdb703,eclipse/orion.client,master,34.193,37162,0,0,0,1,0,0,8,0,0,0,0,0.0,0.0
2017-11-01 21:47:51,eece55fb6d599b868489b8fc1c7a17d4935d2060,eclipse/orion.client,master,34.186,37162,0,1,0,0,3,0,19,0,0.0,1.0,1.0,0.667,2.0
2017-11-01 19:55:30,d3ca8727c9e0620e173d383eabc273b2293e6905,eclipse/orion.client,master,34.193,37162,0,0,0,1,0,0,2,0,0,0,0,0.0,0.0
2017-11-01 19:35:02,d3ca8727c9e0620e173d383eabc273b2293e6905,eclipse/orion.client,master,34.193,37162,0,0,0,1,0,0,2,0,0,0,0,0.0,0.0
2017-11-01 19:26:26,b06ed6e105e3d9000b0ecad5373239f3be718e72,eclipse/orion.client,master,34.186,37162,0,1,0,0,6,0,0,100.0,0,0.0,0,0.0,0.0
2017-11-01 17:50:31,f634f5d5941b26a214ad7f665775de81d6b7bc45,eclipse/orion.client,master,34.187,37162,0,0,0,1,0,0,5,0,0.0,0.0,1.0,0.333,0.0
2017-11-01 15:52:49,256fef047f849ec7557a54ec928f296179021160,eclipse/orion.client,master,34.187,37162,0,1,0,0,1,0,2406,0,0,0,0,0.0,0.0
2017-10-31 16:48:00,5eabb70762460949050c3c2d45d521bc83234611,eclipse/orion.client,master,34.194,37162,0,1,0,0,23,0,133,64.286,0.0,0.889,0.407,0.432,0.925
2017-10-31 14:21:51,007c7c7e018d61031b3a225d6cd54b91d73277bb,eclipse/orion.client,master,34.19,37150,0,1,0,0,147,0,0,9.231,1.0,1.0,1.0,1.0,1.748
2017-10-31 01:56:56,73f06b93d09fc92daa2fb119ec0086cbe5157f88,eclipse/orion.client,master,34.194,37126,0,0,0,1,0,0,5,0,1.0,1.0,0.0,0.667,2.0
2017-10-30 20:08:03,045b92edcabf5c440e6b42515a4f7f29877da405,eclipse/orion.client,master,34.201,37126,0,0,0,1,0,0,5,0,1.0,1.0,1.0,1.0,2.0
2017-10-28 22:17:17,89d0379c464bbc6dce45ec64eca919eaf16fd41b,eclipse/orion.client,master,31.581,37115,0,1,0,0,2,0,0,0.0,0.0,0.0,1.0,0.333,0.0
2017-10-27 00:15:54,59fb587c7159e6fe4677df8eba448c2b1788ff47,eclipse/orion.client,master,31.598,37096,0,1,0,0,5,0,3,100.0,0,0,0,0.0,0.0
2017-10-26 15:28:05,1bf2ac4de1a6bbb00123335bb5d63f5cc45e000b,eclipse/orion.client,master,31.591,37096,0,1,0,0,2,0,6,0,0.0,1.0,1.0,0.667,2.0
2017-10-26 00:43:58,9ce014d18f6b33791f9ece0a3beb25c26735c02f,eclipse/orion.client,master,31.591,37096,0,0,0,1,0,0,2,0,0,0,0,0.0,0.0
2017-10-25 23:32:56,6fe36d3a694bee6438c1f40f6303966a2224dc87,eclipse/orion.client,master,31.591,37096,0,0,0,1,0,0,18,0,0.0,0.0,0.5,0.167,0.0
2017-10-24 22:36:19,5b4ebb1a1559b320aedb8fe59c0ebfc50c2e3e2e,eclipse/orion.client,master,31.598,37096,0,1,0,0,12,0,6,0,1.0,1.0,1.0,1.0,2.0
2017-10-24 16:59:07,b1135109ae1bee42a88548630ef777c690207851,eclipse/orion.client,master,31.591,37096,0,0,0,1,0,0,2,0,0,0,0,0.0,0.0
2017-10-23 21:21:38,c3b0e48cd8a710875cc0fc1f14bdda8e6971195e,eclipse/orion.client,master,31.449,37094,0,0,0,1,0,0,1,0,1.0,1.0,1.0,1.0,2.0
2017-10-23 19:31:48,f788842d4b9703ca9d6d30d21463d2daa8172bcf,eclipse/orion.client,master,31.448,37094,0,1,0,0,6,0,0,50.0,0.0,0.0,0.0,0.0,0.0
2017-10-23 18:40:47,b44ef83a976bdd1391fc174e22cc2e785a7dccbe,eclipse/orion.client,master,31.447,37090,0,1,0,0,10,0,12,100.0,1.0,0.75,0.75,0.833,0.75
2017-10-23 15:49:28,23ec5557515db50d7bad2a7a417b556fee264dd8,eclipse/orion.client,master,31.446,37090,0,1,0,0,4,0,0,0.0,0.0,0.0,1.0,0.333,0.0
2017-10-21 01:48:18,988235d0787aaabf61f9f764fab3a3353cfe5fac,eclipse/orion.client,master,31.442,37086,0,0,0,1,0,0,67,0,1.0,1.0,1.0,1.0,2.0
2017-10-21 01:48:03,d9d79adb0a1ca7294aac9221dcfa65d317af29b3,eclipse/orion.client,master,31.419,37086,0,1,0,0,35,0,7,36.364,0.0,0.0,1.0,0.333,0.0
2017-10-20 02:42:52,7324a1d4faebe07917830abfad30da1b3fa5cb83,eclipse/orion.client,master,31.416,37084,0,0,0,1,0,0,5,0,0,0,0,0.0,0.0
2017-10-19 22:13:21,5d0b060a6803aca17c28cc0b472300cf3cded191,eclipse/orion.client,master,31.422,37084,0,0,0,1,0,0,2,0,0,0,0,0.0,0.0
2017-10-19 21:34:33,142ba9a41f4780309810e5dd8ce03d1e01f76f83,eclipse/orion.client,master,31.422,37084,0,1,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-19 13:00:38,27c95b212ff5cae668866ccbe7b141c4fd182116,eclipse/orion.client,master,31.42,37079,0,0,0,1,0,0,3,0,1.0,1.0,1.0,1.0,2.0
2017-10-19 01:35:39,74473992ac27fad7e84d9682f890de4db44fc1cf,eclipse/orion.client,master,31.42,37079,0,0,0,1,0,0,2,0,0,0,0,0.0,0.0
2017-10-19 01:13:59,8f205d44275265e130139028139cc28648cefe60,eclipse/orion.client,master,31.42,37079,0,0,0,1,0,0,2,0,0,0,0,0.0,0.0
2017-10-19 01:09:19,e13f6609e2bd232aa7adb445dc972af6164c8f57,eclipse/orion.client,master,31.42,37079,0,0,0,1,0,0,2,0,0,0,0,0.0,0.0
2017-10-18 21:03:12,286816128006716da2eb92abda347eecadd45a76,eclipse/orion.client,master,54.163,6614,0,1,0,0,2,0,0,100.0,0,0,0,0.0,0.0
2017-10-18 20:40:45,3bc15d08c0a5fe77e91d1cdb4293c11ad29c1ba2,eclipse/orion.client,master,54.163,6614,0,0,0,1,0,0,16,0,0.25,0.25,1.0,0.5,0.312
2017-10-18 16:22:06,e724dd9ed848c5875b00d6da7a595233703b2475,eclipse/orion.client,master,54.163,6614,0,1,0,0,7,0,0,0.0,0.0,1.0,1.0,0.667,2.0
2017-10-17 19:04:15,2411726348917665eadcd32a7ac2eebe8cd9b745,eclipse/orion.client,master,54.196,6610,0,0,0,1,0,0,155,0,0.273,1.0,1.0,0.758,2.0
2017-10-17 18:13:14,0800ff193a64d62c80539cee4f2dfc8e99b4f3f5,eclipse/orion.client,master,54.196,6610,0,1,0,0,42,0,27,90.909,0.964,0.982,1.0,0.982,0.983
